# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Tue Oct 13 10:03:06 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Subaru/Hyper Suprime-Cam (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gmag    rmag    imag    zmag    ymag    NB816mag  NB921mag
0.0048313 -0.50000 10.00000 0.9392518997 2.4592473507    0.834  2.517  3.6268  1.301    7  0.000  0.493     0.00     0.00     0.00     0.00     0.00 -1 -9.39e-09      0.00 7.272e-01 2.664e-01 7.860e-04 3.020e-04 2.126e-03 -1.000 6.375e-03 -1.524 -0.249 -1.270 -1.663 -1.864 -1.953 -1.720 -1.850
0.0048313 -0.50000 10.00000 0.9392626882 2.4592499733    0.830  2.558  3.6230  1.244    7  0.000  0.493     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-08      0.00 7.272e-01 2.664e-01 7.850e-04 3.024e-04 2.126e-03 -1.000 6.373e-03 -1.624 -0.299 -1.346 -1.752 -1.960 -2.053 -1.812 -1.947
0.0048313 -0.50000 10.00000 0.9392703176 2.4592518806    0.827  2.588  3.6170  1.188    7  0.000  0.492     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-08      0.00 7.272e-01 2.664e-01 7.833e-04 3.037e-04 2.126e-03 -1.000 6.337e-03 -1.699 -0.296 -1.380 -1.808 -2.027 -2.126 -1.874 -2.018
0.0048313 -0.50000 10.00000 0.9392797947 2.4592540264    0.821  2.627  3.6112  1.122    7  0.000  0.489     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-08      0.00 7.272e-01 2.665e-01 7.796e-04 3.073e-04 2.126e-03 -1.000 6.317e-03 -1.798 -0.315 -1.436 -1.887 -2.117 -2.221 -1.959 -2.112
0.0048313 -0.50000 10.00000 0.9392889738 2.4592564106    0.815  2.667  3.6076  1.064    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-08      0.00 7.272e-01 2.665e-01 7.744e-04 3.132e-04 2.126e-03 -1.000 6.314e-03 -1.897 -0.359 -1.507 -1.973 -2.210 -2.319 -2.049 -2.208
0.0048313 -0.50000 10.00000 0.9392978549 2.4592585564    0.807  2.707  3.6038  1.005    7  0.000  0.482     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-08      0.00 7.272e-01 2.665e-01 7.687e-04 3.200e-04 2.126e-03 -1.000 6.298e-03 -1.997 -0.402 -1.577 -2.059 -2.304 -2.417 -2.140 -2.305
0.0048313 -0.50000 10.00000 0.9393061399 2.4592604637    0.798  2.746  3.6001  0.946    7  0.000  0.479     0.00     0.00     0.00     0.00     0.00 -1 -3.33e-08      0.00 7.272e-01 2.665e-01 7.636e-04 3.263e-04 2.126e-03 -1.000 6.275e-03 -2.096 -0.439 -1.643 -2.144 -2.396 -2.514 -2.229 -2.400
0.0048313 -0.50000 10.00000 0.9393142462 2.4592623711    0.787  2.787  3.5961  0.883    7  0.000  0.476     0.00     0.00     0.00     0.00     0.00 -1 -4.21e-08      0.00 7.272e-01 2.665e-01 7.588e-04 3.321e-04 2.126e-03 -1.000 6.246e-03 -2.198 -0.472 -1.707 -2.229 -2.492 -2.614 -2.321 -2.499
0.0048313 -0.50000 10.00000 0.9393219948 2.4592642784    0.774  2.831  3.5918  0.815    7  0.000  0.473     0.00     0.00     0.00     0.00     0.00 -1 -5.46e-08      0.00 7.272e-01 2.666e-01 7.547e-04 3.373e-04 2.126e-03 -1.000 6.224e-03 -2.306 -0.505 -1.773 -2.320 -2.593 -2.720 -2.419 -2.603
0.0048313 -0.50000 10.00000 0.9393284321 2.4592659473    0.759  2.877  3.5871  0.742    7  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -7.16e-08      0.00 7.272e-01 2.666e-01 7.509e-04 3.419e-04 2.126e-03 -1.000 6.223e-03 -2.422 -0.535 -1.837 -2.414 -2.700 -2.833 -2.523 -2.715
0.0048313 -0.50000 10.00000 0.9393328428 2.4592669010    0.747  2.921  3.5826  0.673    7  0.000  0.469     0.00     0.00     0.00     0.00     0.00 -1 -9.25e-08      0.00 7.272e-01 2.666e-01 7.477e-04 3.458e-04 2.126e-03 -1.000 6.222e-03 -2.531 -0.561 -1.895 -2.503 -2.800 -2.939 -2.621 -2.820
0.0048313 -0.50000 10.00000 0.9393362403 2.4592676163    0.734  2.961  3.5783  0.607    7  0.000  0.467     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-07      0.00 7.271e-01 2.667e-01 7.451e-04 3.490e-04 2.126e-03 -1.000 6.211e-03 -2.634 -0.578 -1.941 -2.583 -2.894 -3.039 -2.712 -2.919
0.0048313 -0.50000 10.00000 0.9393395185 2.4592685699    0.718  3.004  3.5736  0.537    7  0.000  0.466     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-07      0.00 7.271e-01 2.667e-01 7.430e-04 3.516e-04 2.126e-03 -1.000 6.236e-03 -2.740 -0.586 -1.976 -2.663 -2.991 -3.142 -2.807 -3.022
0.0048313 -0.50000 10.00000 0.9393424392 2.4592692852    0.699  3.046  3.5690  0.465    7  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-07      0.00 7.271e-01 2.667e-01 7.415e-04 3.535e-04 2.126e-03 -1.000 6.230e-03 -2.844 -0.588 -2.006 -2.741 -3.086 -3.244 -2.900 -3.123
0.0048313 -0.50000 10.00000 0.9393451810 2.4592700005    0.676  3.086  3.5647  0.393    7  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-07      0.00 7.271e-01 2.667e-01 7.405e-04 3.548e-04 2.126e-03 -1.000 6.230e-03 -2.945 -0.578 -2.019 -2.814 -3.178 -3.345 -2.991 -3.223
0.0048313 -0.50000 10.00000 0.9393475652 2.4592704773    0.648  3.121  3.5618  0.328    7  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-07      0.00 7.271e-01 2.667e-01 7.401e-04 3.552e-04 2.126e-03 -1.000 6.222e-03 -3.032 -0.584 -2.045 -2.881 -3.259 -3.431 -3.069 -3.307
0.0048313 -0.50000 10.00000 0.9393488169 2.4592707157    0.631  3.132  3.5615  0.304    7  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -4.04e-07      0.00 7.271e-01 2.667e-01 7.400e-04 3.553e-04 2.126e-03 -1.000 6.221e-03 -3.060 -0.599 -2.067 -2.907 -3.286 -3.459 -3.096 -3.335
0.0048313 -0.50000 10.00000 0.9393493533 2.4592709541    0.623  3.139  3.5614  0.291    7  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -4.33e-07      0.00 7.271e-01 2.667e-01 7.400e-04 3.553e-04 2.126e-03 -1.000 6.221e-03 -3.077 -0.607 -2.079 -2.922 -3.302 -3.476 -3.111 -3.351
0.0048313 -0.50000 10.00000 0.9393501878 2.4592711926    0.609  3.119  3.5658  0.319    7  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-07      0.00 7.271e-01 2.667e-01 7.398e-04 3.556e-04 2.126e-03 -1.000 6.222e-03 -3.027 -0.658 -2.117 -2.901 -3.262 -3.428 -3.071 -3.303
0.0048313 -0.50000 10.00000 0.9393502474 2.4592711926    0.608  3.111  3.5670  0.331    7  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-07      0.00 7.271e-01 2.667e-01 7.396e-04 3.558e-04 2.126e-03 -1.000 6.221e-03 -3.008 -0.665 -2.120 -2.889 -3.246 -3.410 -3.055 -3.284
0.0048313 -0.50000 10.00000 0.9393503070 2.4592711926    0.607  3.117  3.5666  0.322    7  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -4.28e-07      0.00 7.270e-01 2.667e-01 7.394e-04 3.560e-04 2.126e-03 -1.000 6.222e-03 -3.023 -0.669 -2.127 -2.902 -3.260 -3.424 -3.069 -3.299
0.0048313 -0.50000 10.00000 0.9393503666 2.4592711926    0.606  3.122  3.5661  0.315    7  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -4.38e-07      0.00 7.270e-01 2.667e-01 7.394e-04 3.560e-04 2.126e-03 -1.000 6.221e-03 -3.036 -0.670 -2.130 -2.911 -3.272 -3.437 -3.080 -3.311
0.0048313 -0.50000 10.00000 0.9393504262 2.4592711926    0.606  3.124  3.5660  0.312    7  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-07      0.00 7.270e-01 2.667e-01 7.394e-04 3.560e-04 2.126e-03 -1.000 6.221e-03 -3.040 -0.671 -2.132 -2.915 -3.275 -3.441 -3.084 -3.315
0.0048313 -0.50000 10.00000 0.9393506646 2.4592711926    0.600  3.157  3.5633  0.265    7  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -5.24e-07      0.00 7.270e-01 2.667e-01 7.394e-04 3.561e-04 2.126e-03 -1.000 6.222e-03 -3.121 -0.681 -2.158 -2.978 -3.351 -3.521 -3.158 -3.395
0.0048313 -0.50000 10.00000 0.9393509030 2.4592711926    0.595  3.182  3.5613  0.228    7  0.000  0.463     0.00     0.00     0.00     0.00     0.00 -1 -6.01e-07      0.00 7.270e-01 2.667e-01 7.390e-04 3.565e-04 2.126e-03 -1.000 6.220e-03 -3.186 -0.691 -2.180 -3.028 -3.410 -3.585 -3.217 -3.458
0.0048313 -0.50000 10.00000 0.9393510818 2.4592714310    0.591  3.201  3.5601  0.201    7  0.000  0.463     0.00     0.00     0.00     0.00     0.00 -1 -6.68e-07      0.01 7.270e-01 2.667e-01 7.384e-04 3.572e-04 2.126e-03 -1.000 6.219e-03 -3.233 -0.701 -2.200 -3.066 -3.454 -3.631 -3.260 -3.503
0.0048313 -0.50000 10.00000 0.9393513203 2.4592714310    0.585  3.221  3.5592  0.173    7  0.000  0.463     0.00     0.00     0.00     0.00     0.00 -1 -7.54e-07      0.01 7.270e-01 2.667e-01 7.378e-04 3.581e-04 2.126e-03 -1.000 6.215e-03 -3.283 -0.718 -2.224 -3.107 -3.501 -3.680 -3.306 -3.551
0.0048313 -0.50000 10.00000 0.9393515587 2.4592714310    0.578  3.233  3.5608  0.162    7  0.000  0.462     0.00     0.00     0.00     0.00     0.00 -1 -8.29e-07      0.01 7.270e-01 2.667e-01 7.373e-04 3.586e-04 2.126e-03 -1.000 6.213e-03 -3.313 -0.776 -2.287 -3.146 -3.533 -3.709 -3.337 -3.580
0.0048313 -0.50000 10.00000 0.9393520951 2.4592716694    0.559  3.257  3.5718  0.167    7  0.000  0.462     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-06      0.01 7.270e-01 2.668e-01 7.368e-04 3.593e-04 2.126e-03 -1.000 6.175e-03 -3.373 -1.052 -2.545 -3.271 -3.616 -3.775 -3.417 -3.642
0.0048313 -0.50000 10.00000 0.9393523932 2.4592716694    0.545  3.281  3.5938  0.221    7  0.000  0.462     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-06      0.01 7.270e-01 2.668e-01 7.367e-04 3.593e-04 2.126e-03 -1.000 6.175e-03 -3.432 -1.490 -2.872 -3.439 -3.724 -3.854 -3.528 -3.718
0.0048313 -0.50000 10.00000 1.0201518536 2.4770383835    0.536 -3.883  3.7326  7.933    9  0.537  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.217e-01 2.741e-01 6.299e-04 3.440e-04 1.819e-03 -1.000 4.146e-03 14.478 15.336 15.126 15.126 15.159 15.199 15.140 15.172
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gmag    rmag    imag    zmag    ymag    NB816mag  NB921mag
0.01471 0.00000 10.00000 0.0900000036 1.0816895962    0.090 -3.421  3.3635  5.219    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-17      0.00 7.095e-01 2.757e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 13.323 18.861 17.298 14.489 13.391 12.800 13.551 12.970
0.01471 0.00000 10.00000 0.1000000015 1.1711064577    0.100 -3.237  3.3896  5.186    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-17      0.00 7.091e-01 2.761e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.864 18.380 16.827 14.029 12.932 12.340 13.092 12.512
0.01471 0.00000 10.00000 0.1095180213 1.2460275888    0.109 -3.104  3.4072  5.163    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.24e-17      0.00 7.087e-01 2.766e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.531 18.034 16.486 13.696 12.601 12.008 12.759 12.181
0.01471 0.00000 10.00000 0.1200000048 1.3193155527    0.120 -2.971  3.4249  5.139    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-16      0.00 7.082e-01 2.770e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.197 17.418 15.906 13.245 12.207 11.655 12.371 11.820
0.01471 0.00000 10.00000 0.1400000006 1.4384527206    0.140 -2.788  3.4448  5.103    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-16      0.00 7.075e-01 2.778e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.740 16.305 14.877 12.514 11.610 11.155 11.784 11.298
0.01471 0.00000 10.00000 0.1482346505 1.4812434912    0.148 -2.727  3.4506  5.091    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-16      0.00 7.072e-01 2.781e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.589 15.972 14.566 12.289 11.422 10.992 11.597 11.130
0.01471 0.00000 10.00000 0.1599999964 1.5372931957    0.160 -2.646  3.4584  5.074    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-16      0.00 7.068e-01 2.785e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.386 15.533 14.139 11.993 11.176 10.779 11.354 10.909
0.01471 0.00000 10.00000 0.2000000030 1.6938791275    0.200 -2.427  3.4771  5.026    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-16      0.00 7.056e-01 2.796e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.836 14.468 13.118 11.251 10.539 10.209 10.717 10.325
0.01471 0.00000 10.00000 0.2500000000 1.8403258324    0.250 -2.214  3.4934  4.975    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-16      0.00 7.048e-01 2.805e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.304 13.544 12.206 10.581 9.952 9.670 10.126 9.774
0.01471 0.00000 10.00000 0.3000000119 1.9529139996    0.300 -2.049  3.5038  4.931    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-18      0.00 7.045e-01 2.807e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.893 12.917 11.604 10.099 9.514 9.256 9.682 9.353
0.01471 0.00000 10.00000 0.3500000238 2.0434176922    0.350 -1.901  3.5125  4.885    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-16      0.00 7.104e-01 2.749e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.523 12.384 11.092 9.678 9.127 8.887 9.289 8.979
0.01471 0.00000 10.00000 0.3675432801 2.0712683201    0.368 -1.848  3.5165  4.870    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.08e-16      0.00 7.105e-01 2.748e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.391 12.180 10.896 9.524 8.987 8.755 9.147 8.845
0.01471 0.00000 10.00000 0.4000000358 2.1185026169    0.400 -1.757  3.5236  4.843    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-15      0.00 7.106e-01 2.746e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.162 11.835 10.563 9.259 8.747 8.529 8.903 8.615
0.01471 0.00000 10.00000 0.4500000179 2.1822810173    0.450 -1.606  3.5360  4.793    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.785 11.271 10.022 8.826 8.357 8.159 8.504 8.239
0.01471 0.00000 10.00000 0.5000000000 2.2374541759    0.500 -1.446  3.5517  4.742    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.385 10.664 9.433 8.367 7.947 7.772 8.085 7.844
0.01471 0.00000 10.00000 0.5500000119 2.2836582661    0.550 -1.267  3.5721  4.686    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.16e-15      0.00 7.334e-01 2.529e-01 2.459e-03 6.637e-04 6.021e-03 -1.000 1.368e-02 7.938 9.966 8.742 7.850 7.496 7.349 7.625 7.413
0.01471 0.00000 10.00000 0.6000000238 2.3211214542    0.600 -1.092  3.5975  4.650    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -6.21e-15      0.00 7.368e-01 2.496e-01 2.432e-03 6.566e-04 5.957e-03 -1.000 1.356e-02 7.500 9.254 8.048 7.347 7.067 6.946 7.182 7.002
0.01471 0.00000 10.00000 0.6499999762 2.3520355225    0.650 -0.912  3.6284  4.629    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.26e-15      0.00 7.399e-01 2.467e-01 2.408e-03 6.501e-04 5.900e-03 -1.000 1.343e-02 7.050 8.477 7.349 6.838 6.635 6.538 6.726 6.586
0.01471 0.00000 10.00000 0.6561412215 2.3554606438    0.656 -0.890  3.6324  4.626    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.72e-15      0.00 7.403e-01 2.463e-01 2.405e-03 6.493e-04 5.893e-03 -1.000 1.342e-02 6.995 8.376 7.263 6.776 6.582 6.488 6.670 6.536
0.01471 0.00000 10.00000 0.7000000477 2.3779268265    0.700 -0.736  3.6597  4.610    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-14      0.00 7.428e-01 2.438e-01 2.385e-03 6.440e-04 5.845e-03 -1.000 1.332e-02 6.611 7.671 6.695 6.352 6.214 6.141 6.282 6.184
0.01471 0.00000 10.00000 0.7189142108 2.3866481781    0.719 -0.671  3.6711  4.602    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-14      0.00 7.441e-01 2.426e-01 2.362e-03 6.409e-04 5.820e-03 -1.000 1.324e-02 6.447 7.383 6.478 6.174 6.055 5.990 6.115 6.032
0.01471 0.00000 10.00000 0.7406622171 2.3960459232    0.741 -0.596  3.6837  4.591    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-14      0.00 7.456e-01 2.413e-01 2.337e-03 6.374e-04 5.793e-03 -1.000 1.318e-02 6.260 7.070 6.243 5.976 5.874 5.819 5.926 5.858
0.01471 0.00000 10.00000 0.7500000000 2.3998889923    0.750 -0.564  3.6891  4.586    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-14      0.00 7.462e-01 2.407e-01 2.326e-03 6.359e-04 5.781e-03 -1.000 1.313e-02 6.181 6.942 6.146 5.893 5.798 5.747 5.846 5.785
0.01471 0.00000 10.00000 0.7565163970 2.4025063515    0.756 -0.543  3.6922  4.580    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-14      0.00 7.468e-01 2.401e-01 2.321e-03 6.347e-04 5.770e-03 -1.000 1.308e-02 6.127 6.861 6.083 5.837 5.747 5.698 5.793 5.735
0.01471 0.00000 10.00000 0.7757515907 2.4099385738    0.775 -0.479  3.7013  4.564    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-14      0.00 7.485e-01 2.384e-01 2.308e-03 6.310e-04 5.736e-03 -1.000 1.302e-02 5.967 6.625 5.899 5.675 5.595 5.553 5.635 5.587
0.01471 0.00000 10.00000 0.7932916284 2.4163556099    0.793 -0.421  3.7095  4.548    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-14      0.00 7.501e-01 2.369e-01 2.295e-03 6.276e-04 5.706e-03 -1.000 1.295e-02 5.821 6.419 5.735 5.528 5.458 5.422 5.492 5.453
0.01471 0.00000 10.00000 0.8000000119 2.4187245369    0.800 -0.398  3.7125  4.541    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -3e-14      0.00 7.507e-01 2.364e-01 2.290e-03 6.263e-04 5.695e-03 -1.000 1.293e-02 5.765 6.342 5.673 5.472 5.406 5.372 5.438 5.402
0.01471 0.00000 10.00000 0.8096139431 2.4220409393    0.809 -0.366  3.7167  4.531    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-14      0.00 7.517e-01 2.354e-01 2.282e-03 6.242e-04 5.676e-03 -1.000 1.290e-02 5.685 6.233 5.585 5.392 5.332 5.300 5.360 5.328
0.01471 0.00000 10.00000 0.8266493082 2.4277000427    0.826 -0.309  3.7240  4.512    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.76e-14      0.00 7.535e-01 2.337e-01 2.268e-03 6.203e-04 5.642e-03 -1.000 1.284e-02 5.542 6.044 5.431 5.251 5.198 5.171 5.222 5.196
0.01471 0.00000 10.00000 0.8419314027 2.4325532913    0.841 -0.257  3.7302  4.493    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-14      0.00 7.551e-01 2.321e-01 2.255e-03 6.169e-04 5.611e-03 -1.000 1.277e-02 5.412 5.879 5.293 5.123 5.077 5.054 5.096 5.075
0.01471 0.00000 10.00000 0.8500000238 2.4350347519    0.849 -0.230  3.7334  4.482    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -4.6e-14      0.00 7.560e-01 2.313e-01 2.248e-03 6.151e-04 5.595e-03 -1.000 1.274e-02 5.344 5.792 5.220 5.057 5.015 4.994 5.031 5.013
0.01471 0.00000 10.00000 0.8648483753 2.4394626617    0.864 -0.178  3.7389  4.460    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.26e-14      0.00 7.579e-01 2.295e-01 2.233e-03 6.110e-04 5.558e-03 -1.000 1.267e-02 5.215 5.631 5.085 4.932 4.897 4.879 4.908 4.895
0.01471 0.00000 10.00000 0.8803582788 2.4439048767    0.879 -0.123  3.7443  4.435    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.08e-14      0.00 7.599e-01 2.276e-01 2.218e-03 6.068e-04 5.521e-03 -1.000 1.253e-02 5.078 5.465 4.945 4.801 4.772 4.757 4.780 4.771
0.01471 0.00000 10.00000 0.8946488500 2.4478416443    0.894 -0.072  3.7490  4.409    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -7e-14      0.00 7.617e-01 2.259e-01 2.203e-03 6.029e-04 5.486e-03 -1.000 1.245e-02 4.949 5.312 4.814 4.679 4.655 4.642 4.659 4.653
0.01471 0.00000 10.00000 0.8999999762 2.4492788315    0.899 -0.052  3.7507  4.399    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.39e-14      0.00 7.623e-01 2.252e-01 2.198e-03 6.015e-04 5.473e-03 -1.000 1.244e-02 4.900 5.255 4.764 4.632 4.610 4.598 4.613 4.608
0.01471 0.00000 10.00000 0.9101797342 2.4519591331    0.909 -0.014  3.7536  4.378    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.21e-14      0.00 7.639e-01 2.237e-01 2.185e-03 5.981e-04 5.443e-03 -1.000 1.241e-02 4.806 5.147 4.670 4.542 4.523 4.512 4.524 4.522
0.01471 0.00000 10.00000 0.9272468686 2.4563014507    0.926  0.050  3.7578  4.338    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.85e-14      0.00 7.665e-01 2.212e-01 2.165e-03 5.926e-04 5.394e-03 -1.000 1.228e-02 4.646 4.968 4.509 4.389 4.374 4.365 4.372 4.373
0.01471 0.00000 10.00000 0.9426711202 2.4600706100    0.941  0.107  3.7607  4.299    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 7.685e-01 2.194e-01 2.150e-03 5.886e-04 5.358e-03 -1.000 1.215e-02 4.502 4.810 4.365 4.249 4.237 4.230 4.234 4.237
0.01471 0.00000 10.00000 0.9499999881 2.4618122578    0.949  0.137  3.7619  4.278    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-13      0.00 7.685e-01 2.194e-01 2.150e-03 5.887e-04 5.359e-03 -1.000 1.216e-02 4.428 4.731 4.291 4.178 4.167 4.160 4.163 4.167
0.01471 0.00000 10.00000 0.9547021985 2.4629135132    0.954  0.156  3.7626  4.264    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.686e-01 2.192e-01 2.149e-03 5.885e-04 5.357e-03 -1.000 1.217e-02 4.380 4.680 4.243 4.131 4.121 4.115 4.116 4.121
0.01471 0.00000 10.00000 0.9564048648 2.4633092880    0.955  0.163  3.7628  4.258    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-13      0.00 7.686e-01 2.192e-01 2.150e-03 5.886e-04 5.358e-03 -1.000 1.218e-02 4.362 4.661 4.225 4.114 4.104 4.097 4.099 4.104
0.01471 0.00000 10.00000 0.9658484459 2.4654748440    0.965  0.204  3.7635  4.224    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-13      0.00 7.680e-01 2.198e-01 2.157e-03 5.905e-04 5.375e-03 -1.000 1.224e-02 4.259 4.555 4.123 4.013 4.004 3.997 3.998 4.003
0.01471 0.00000 10.00000 0.9732161760 2.4671308994    0.972  0.237  3.7635  4.195    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-13      0.00 7.671e-01 2.206e-01 2.165e-03 5.928e-04 5.396e-03 -1.000 1.229e-02 4.177 4.471 4.040 3.930 3.921 3.915 3.916 3.921
0.01471 0.00000 10.00000 0.9815787673 2.4689760208    0.981  0.276  3.7628  4.157    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 7.653e-01 2.223e-01 2.183e-03 5.978e-04 5.443e-03 -1.000 1.239e-02 4.080 4.377 3.944 3.833 3.823 3.816 3.818 3.823
